,State Code,County Code,Site Num,Address,State,County,City,Date Local,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
6569,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-16,Parts per billion,22.695652,39.0,20,37,Parts per million,0.013333,0.027,9,23,Parts per billion,2.545455,4.0,2,6.0,Parts per million,0.758333,1.1,23,13.0
6570,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-16,Parts per billion,22.695652,39.0,20,37,Parts per million,0.013333,0.027,9,23,Parts per billion,2.542857,3.3,8,,Parts per million,0.843478,2.0,21,
6571,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-16,Parts per billion,22.695652,39.0,20,37,Parts per million,0.013333,0.027,9,23,Parts per billion,2.542857,3.3,8,,Parts per million,0.758333,1.1,23,13.0
6572,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-17,Parts per billion,22.304348,32.0,19,30,Parts per million,0.00825,0.019,10,16,Parts per billion,3.136364,8.0,13,11.0,Parts per million,1.013043,2.3,7,
6573,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-17,Parts per billion,22.304348,32.0,19,30,Parts per million,0.00825,0.019,10,16,Parts per billion,3.136364,8.0,13,11.0,Parts per million,1.066667,1.5,9,17.0
6574,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-17,Parts per billion,22.304348,32.0,19,30,Parts per million,0.00825,0.019,10,16,Parts per billion,3.1,5.6,14,,Parts per million,1.013043,2.3,7,
6575,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-17,Parts per billion,22.304348,32.0,19,30,Parts per million,0.00825,0.019,10,16,Parts per billion,3.1,5.6,14,,Parts per million,1.066667,1.5,9,17.0
6576,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-18,Parts per billion,15.782609,24.0,8,23,Parts per million,0.012167,0.022,10,19,Parts per billion,2.681818,4.0,7,6.0,Parts per million,0.595652,2.4,7,
6577,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-18,Parts per billion,15.782609,24.0,8,23,Parts per million,0.012167,0.022,10,19,Parts per billion,2.681818,4.0,7,6.0,Parts per million,0.691667,1.2,9,14.0
6578,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-18,Parts per billion,15.782609,24.0,8,23,Parts per million,0.012167,0.022,10,19,Parts per billion,2.671429,3.6,8,,Parts per million,0.595652,2.4,7,
6579,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-18,Parts per billion,15.782609,24.0,8,23,Parts per million,0.012167,0.022,10,19,Parts per billion,2.671429,3.6,8,,Parts per million,0.691667,1.2,9,14.0
6580,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-19,Parts per billion,14.478261,24.0,1,23,Parts per million,0.018917,0.03,9,25,Parts per billion,3.090909,5.0,12,7.0,Parts per million,0.317391,0.7,2,
6581,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-19,Parts per billion,14.478261,24.0,1,23,Parts per million,0.018917,0.03,9,25,Parts per billion,3.090909,5.0,12,7.0,Parts per million,0.3375,0.5,2,6.0
6582,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-19,Parts per billion,14.478261,24.0,1,23,Parts per million,0.018917,0.03,9,25,Parts per billion,3.085714,5.0,14,,Parts per million,0.317391,0.7,2,
6583,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-19,Parts per billion,14.478261,24.0,1,23,Parts per million,0.018917,0.03,9,25,Parts per billion,3.085714,5.0,14,,Parts per million,0.3375,0.5,2,6.0
6584,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-20,Parts per billion,13.391304,20.0,0,19,Parts per million,0.026083,0.035,23,30,Parts per billion,1.863636,5.0,0,7.0,Parts per million,0.26087,0.4,0,
6585,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-20,Parts per billion,13.391304,20.0,0,19,Parts per million,0.026083,0.035,23,30,Parts per billion,1.863636,5.0,0,7.0,Parts per million,0.283333,0.4,0,5.0
6586,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-20,Parts per billion,13.391304,20.0,0,19,Parts per million,0.026083,0.035,23,30,Parts per billion,1.785714,4.6,2,,Parts per million,0.26087,0.4,0,
6587,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-20,Parts per billion,13.391304,20.0,0,19,Parts per million,0.026083,0.035,23,30,Parts per billion,1.785714,4.6,2,,Parts per million,0.283333,0.4,0,5.0
6588,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-21,Parts per billion,13.608696,31.0,19,29,Parts per million,0.024542,0.036,9,31,Parts per billion,1.954545,3.0,10,4.0,Parts per million,0.247826,0.8,19,
6589,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-21,Parts per billion,13.608696,31.0,19,29,Parts per million,0.024542,0.036,9,31,Parts per billion,1.954545,3.0,10,4.0,Parts per million,0.191667,0.5,22,6.0
6590,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-21,Parts per billion,13.608696,31.0,19,29,Parts per million,0.024542,0.036,9,31,Parts per billion,1.971429,2.6,11,,Parts per million,0.247826,0.8,19,
6591,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-21,Parts per billion,13.608696,31.0,19,29,Parts per million,0.024542,0.036,9,31,Parts per billion,1.971429,2.6,11,,Parts per million,0.191667,0.5,22,6.0
6592,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-22,Parts per billion,15.217391,29.0,16,27,Parts per million,0.027667,0.033,8,28,Parts per billion,1.136364,2.0,0,3.0,Parts per million,0.234783,0.6,16,
6593,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-22,Parts per billion,15.217391,29.0,16,27,Parts per million,0.027667,0.033,8,28,Parts per billion,1.136364,2.0,0,3.0,Parts per million,0.295833,0.6,0,7.0
6594,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-22,Parts per billion,15.217391,29.0,16,27,Parts per million,0.027667,0.033,8,28,Parts per billion,1.114286,1.6,2,,Parts per million,0.234783,0.6,16,
6595,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-22,Parts per billion,15.217391,29.0,16,27,Parts per million,0.027667,0.033,8,28,Parts per billion,1.114286,1.6,2,,Parts per million,0.295833,0.6,0,7.0
6596,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-23,Parts per billion,18.347826,33.0,5,31,Parts per million,0.017375,0.033,11,28,Parts per billion,1.318182,3.0,5,4.0,Parts per million,0.690476,1.7,22,
6597,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-23,Parts per billion,18.347826,33.0,5,31,Parts per million,0.017375,0.033,11,28,Parts per billion,1.318182,3.0,5,4.0,Parts per million,0.534783,0.9,23,10.0
6598,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-23,Parts per billion,18.347826,33.0,5,31,Parts per million,0.017375,0.033,11,28,Parts per billion,1.228571,2.0,8,,Parts per million,0.690476,1.7,22,
6599,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-23,Parts per billion,18.347826,33.0,5,31,Parts per million,0.017375,0.033,11,28,Parts per billion,1.228571,2.0,8,,Parts per million,0.534783,0.9,23,10.0
6600,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-24,Parts per billion,20.695652,36.0,18,34,Parts per million,0.014958,0.024,10,20,Parts per billion,1.363636,3.0,8,4.0,Parts per million,0.843478,1.7,7,
6601,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-24,Parts per billion,20.695652,36.0,18,34,Parts per million,0.014958,0.024,10,20,Parts per billion,1.363636,3.0,8,4.0,Parts per million,0.945833,1.2,3,14.0
6602,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-24,Parts per billion,20.695652,36.0,18,34,Parts per million,0.014958,0.024,10,20,Parts per billion,1.371429,2.3,8,,Parts per million,0.843478,1.7,7,
6603,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-24,Parts per billion,20.695652,36.0,18,34,Parts per million,0.014958,0.024,10,20,Parts per billion,1.371429,2.3,8,,Parts per million,0.945833,1.2,3,14.0
6604,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-25,Parts per billion,18.086957,36.0,21,34,Parts per million,0.0155,0.023,23,19,Parts per billion,2.136364,4.0,13,6.0,Parts per million,0.513043,1.0,21,
6605,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-25,Parts per billion,18.086957,36.0,21,34,Parts per million,0.0155,0.023,23,19,Parts per billion,2.136364,4.0,13,6.0,Parts per million,0.5125,0.7,0,8.0
6606,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-25,Parts per billion,18.086957,36.0,21,34,Parts per million,0.0155,0.023,23,19,Parts per billion,2.157143,3.0,14,,Parts per million,0.513043,1.0,21,
6607,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-25,Parts per billion,18.086957,36.0,21,34,Parts per million,0.0155,0.023,23,19,Parts per billion,2.157143,3.0,14,,Parts per million,0.5125,0.7,0,8.0
6608,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-26,Parts per billion,10.086957,39.0,0,37,Parts per million,0.031958,0.037,23,31,Parts per billion,0.909091,2.0,0,3.0,Parts per million,0.352174,0.9,0,
6609,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-26,Parts per billion,10.086957,39.0,0,37,Parts per million,0.031958,0.037,23,31,Parts per billion,0.909091,2.0,0,3.0,Parts per million,0.404167,0.7,0,8.0
6610,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-26,Parts per billion,10.086957,39.0,0,37,Parts per million,0.031958,0.037,23,31,Parts per billion,0.885714,1.6,2,,Parts per million,0.352174,0.9,0,
6611,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-26,Parts per billion,10.086957,39.0,0,37,Parts per million,0.031958,0.037,23,31,Parts per billion,0.885714,1.6,2,,Parts per million,0.404167,0.7,0,8.0
6612,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-27,Parts per billion,6.0,10.0,20,9,Parts per million,0.0365,0.041,2,35,Parts per billion,1.863636,5.0,11,7.0,Parts per million,0.291304,0.4,19,
6613,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-27,Parts per billion,6.0,10.0,20,9,Parts per million,0.0365,0.041,2,35,Parts per billion,1.863636,5.0,11,7.0,Parts per million,0.283333,0.3,0,3.0
6614,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-27,Parts per billion,6.0,10.0,20,9,Parts per million,0.0365,0.041,2,35,Parts per billion,1.885714,4.0,11,,Parts per million,0.291304,0.4,19,
6615,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-27,Parts per billion,6.0,10.0,20,9,Parts per million,0.0365,0.041,2,35,Parts per billion,1.885714,4.0,11,,Parts per million,0.283333,0.3,0,3.0
6616,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-28,Parts per billion,13.043478,35.0,6,33,Parts per million,0.02825,0.037,9,31,Parts per billion,1.318182,3.0,7,4.0,Parts per million,0.556522,2.8,7,
6617,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-28,Parts per billion,13.043478,35.0,6,33,Parts per million,0.02825,0.037,9,31,Parts per billion,1.318182,3.0,7,4.0,Parts per million,0.554167,1.0,7,11.0
6618,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-28,Parts per billion,13.043478,35.0,6,33,Parts per million,0.02825,0.037,9,31,Parts per billion,1.314286,2.3,8,,Parts per million,0.556522,2.8,7,
6619,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-28,Parts per billion,13.043478,35.0,6,33,Parts per million,0.02825,0.037,9,31,Parts per billion,1.314286,2.3,8,,Parts per million,0.554167,1.0,7,11.0
6620,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-29,Parts per billion,13.391304,28.0,8,26,Parts per million,0.023125,0.037,10,31,Parts per billion,1.363636,3.0,9,4.0,Parts per million,0.426087,0.9,22,
6621,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-29,Parts per billion,13.391304,28.0,8,26,Parts per million,0.023125,0.037,10,31,Parts per billion,1.363636,3.0,9,4.0,Parts per million,0.408333,0.5,10,6.0
6622,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-29,Parts per billion,13.391304,28.0,8,26,Parts per million,0.023125,0.037,10,31,Parts per billion,1.371429,2.3,11,,Parts per million,0.426087,0.9,22,
6623,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-02-29,Parts per billion,13.391304,28.0,8,26,Parts per million,0.023125,0.037,10,31,Parts per billion,1.371429,2.3,11,,Parts per million,0.408333,0.5,10,6.0
6624,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-01,Parts per billion,14.521739,30.0,17,28,Parts per million,0.017958,0.026,10,22,Parts per billion,3.045455,10.0,12,14.0,Parts per million,0.565217,1.3,7,
6625,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-01,Parts per billion,14.521739,30.0,17,28,Parts per million,0.017958,0.026,10,22,Parts per billion,3.045455,10.0,12,14.0,Parts per million,0.616667,0.8,8,9.0
6626,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-01,Parts per billion,14.521739,30.0,17,28,Parts per million,0.017958,0.026,10,22,Parts per billion,3.114286,7.3,14,,Parts per million,0.565217,1.3,7,
6627,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-01,Parts per billion,14.521739,30.0,17,28,Parts per million,0.017958,0.026,10,22,Parts per billion,3.114286,7.3,14,,Parts per million,0.616667,0.8,8,9.0
6628,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-02,Parts per billion,14.347826,27.0,2,25,Parts per million,0.020958,0.031,11,26,Parts per billion,1.136364,3.0,16,4.0,Parts per million,0.443478,0.8,7,
6629,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-02,Parts per billion,14.347826,27.0,2,25,Parts per million,0.020958,0.031,11,26,Parts per billion,1.136364,3.0,16,4.0,Parts per million,0.433333,0.5,7,6.0
6630,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-02,Parts per billion,14.347826,27.0,2,25,Parts per million,0.020958,0.031,11,26,Parts per billion,1.142857,2.0,17,,Parts per million,0.443478,0.8,7,
6631,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-02,Parts per billion,14.347826,27.0,2,25,Parts per million,0.020958,0.031,11,26,Parts per billion,1.142857,2.0,17,,Parts per million,0.433333,0.5,7,6.0
6632,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-03,Parts per billion,17.26087,33.0,18,31,Parts per million,0.014083,0.026,10,22,Parts per billion,2.454545,8.0,9,11.0,Parts per million,0.686957,1.4,23,
6633,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-03,Parts per billion,17.26087,33.0,18,31,Parts per million,0.014083,0.026,10,22,Parts per billion,2.454545,8.0,9,11.0,Parts per million,0.608333,0.8,8,9.0
6634,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-03,Parts per billion,17.26087,33.0,18,31,Parts per million,0.014083,0.026,10,22,Parts per billion,2.514286,5.0,11,,Parts per million,0.686957,1.4,23,
6635,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-03,Parts per billion,17.26087,33.0,18,31,Parts per million,0.014083,0.026,10,22,Parts per billion,2.514286,5.0,11,,Parts per million,0.608333,0.8,8,9.0
6636,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-04,Parts per billion,11.478261,35.0,0,33,Parts per million,0.028208,0.035,23,30,Parts per billion,1.090909,2.0,0,3.0,Parts per million,0.391304,1.0,0,
6637,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-04,Parts per billion,11.478261,35.0,0,33,Parts per million,0.028208,0.035,23,30,Parts per billion,1.090909,2.0,0,3.0,Parts per million,0.475,0.9,0,10.0
6638,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-04,Parts per billion,11.478261,35.0,0,33,Parts per million,0.028208,0.035,23,30,Parts per billion,1.042857,1.3,2,,Parts per million,0.391304,1.0,0,
6639,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-04,Parts per billion,11.478261,35.0,0,33,Parts per million,0.028208,0.035,23,30,Parts per billion,1.042857,1.3,2,,Parts per million,0.475,0.9,0,10.0
6640,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-05,Parts per billion,8.0,21.0,23,20,Parts per million,0.020042,0.034,0,29,Parts per billion,0.363636,1.0,0,1.0,Parts per million,0.378261,0.8,23,
6641,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-05,Parts per billion,8.0,21.0,23,20,Parts per million,0.020042,0.034,0,29,Parts per billion,0.363636,1.0,0,1.0,Parts per million,0.35,0.5,22,6.0
6642,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-05,Parts per billion,8.0,21.0,23,20,Parts per million,0.020042,0.034,0,29,Parts per billion,0.371429,1.0,2,,Parts per million,0.378261,0.8,23,
6643,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-05,Parts per billion,8.0,21.0,23,20,Parts per million,0.020042,0.034,0,29,Parts per billion,0.371429,1.0,2,,Parts per million,0.35,0.5,22,6.0
6644,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-06,Parts per billion,14.130435,25.0,20,24,Parts per million,0.020083,0.029,11,25,Parts per billion,1.5,3.0,10,4.0,Parts per million,0.447826,0.8,5,
6645,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-06,Parts per billion,14.130435,25.0,20,24,Parts per million,0.020083,0.029,11,25,Parts per billion,1.5,3.0,10,4.0,Parts per million,0.483333,0.6,0,7.0
6646,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-06,Parts per billion,14.130435,25.0,20,24,Parts per million,0.020083,0.029,11,25,Parts per billion,1.514286,2.3,11,,Parts per million,0.447826,0.8,5,
6647,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-06,Parts per billion,14.130435,25.0,20,24,Parts per million,0.020083,0.029,11,25,Parts per billion,1.514286,2.3,11,,Parts per million,0.483333,0.6,0,7.0
6648,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-07,Parts per billion,19.956522,31.0,5,29,Parts per million,0.020333,0.027,10,23,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.417391,0.8,8,
6649,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-07,Parts per billion,19.956522,31.0,5,29,Parts per million,0.020333,0.027,10,23,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.425,0.5,9,6.0
6650,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-07,Parts per billion,19.956522,31.0,5,29,Parts per million,0.020333,0.027,10,23,Parts per billion,1.0,1.0,2,,Parts per million,0.417391,0.8,8,
6651,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-07,Parts per billion,19.956522,31.0,5,29,Parts per million,0.020333,0.027,10,23,Parts per billion,1.0,1.0,2,,Parts per million,0.425,0.5,9,6.0
6652,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-08,Parts per billion,26.304348,41.0,20,39,Parts per million,0.018,0.027,8,23,Parts per billion,1.227273,3.0,5,4.0,Parts per million,0.556522,1.0,6,
6653,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-08,Parts per billion,26.304348,41.0,20,39,Parts per million,0.018,0.027,8,23,Parts per billion,1.227273,3.0,5,4.0,Parts per million,0.516667,0.7,23,8.0
6654,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-08,Parts per billion,26.304348,41.0,20,39,Parts per million,0.018,0.027,8,23,Parts per billion,1.128571,1.6,8,,Parts per million,0.556522,1.0,6,
6655,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-08,Parts per billion,26.304348,41.0,20,39,Parts per million,0.018,0.027,8,23,Parts per billion,1.128571,1.6,8,,Parts per million,0.516667,0.7,23,8.0
6656,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-09,Parts per billion,18.826087,34.0,20,32,Parts per million,0.01975,0.036,10,31,Parts per billion,1.181818,2.0,17,3.0,Parts per million,0.565217,1.5,22,
6657,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-09,Parts per billion,18.826087,34.0,20,32,Parts per million,0.01975,0.036,10,31,Parts per billion,1.181818,2.0,17,3.0,Parts per million,0.491667,0.8,23,9.0
6658,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-09,Parts per billion,18.826087,34.0,20,32,Parts per million,0.01975,0.036,10,31,Parts per billion,1.185714,2.0,23,,Parts per million,0.565217,1.5,22,
6659,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-09,Parts per billion,18.826087,34.0,20,32,Parts per million,0.01975,0.036,10,31,Parts per billion,1.185714,2.0,23,,Parts per million,0.491667,0.8,23,9.0
6660,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-10,Parts per billion,17.826087,26.0,9,25,Parts per million,0.019,0.028,12,24,Parts per billion,2.727273,9.0,18,13.0,Parts per million,0.569565,1.4,7,
6661,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-10,Parts per billion,17.826087,26.0,9,25,Parts per million,0.019,0.028,12,24,Parts per billion,2.727273,9.0,18,13.0,Parts per million,0.683333,1.0,3,11.0
6662,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-10,Parts per billion,17.826087,26.0,9,25,Parts per million,0.019,0.028,12,24,Parts per billion,2.728571,5.6,20,,Parts per million,0.569565,1.4,7,
6663,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-10,Parts per billion,17.826087,26.0,9,25,Parts per million,0.019,0.028,12,24,Parts per billion,2.728571,5.6,20,,Parts per million,0.683333,1.0,3,11.0
6664,6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,2000-03-11,Parts per billion,12.217391,30.0,20,28,Parts per million,0.022375,0.038,9,32,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.426087,1.0,20,
